person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
42,29.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,
92,32.0,0.0,0.0,0.0,3.0,3.0,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,
52,49.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
112,54.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
142,64.0,0.0,0.0,0.0,2.0,2.0,Female,Caucasian,(M1),Resist/Obstruct W/O Violence,,,,,,,0,
94,41.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
29,44.0,0.0,0.0,0.0,8.0,8.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
103,35.0,0.0,0.0,0.0,1.0,1.0,Female,African-American,(M2),arrest case no charge,,,,,,,0,
43,21.0,0.0,0.0,0.0,2.0,2.0,Female,African-American,(F2),arrest case no charge,,,,,,,0,
102,25.0,0.0,0.0,0.0,10.0,10.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
68,33.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,
13,37.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
7,39.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
73,34.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
66,31.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(M1),Battery,,,,,,,0,
88,24.0,0.0,0.0,0.0,1.0,1.0,Female,Hispanic,(M2),DUI Property Damage/Injury,,,,,,,0,
149,37.0,0.0,0.0,0.0,2.0,2.0,Female,Other,(M2),Petit Theft,,,,,,,0,
121,24.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,
136,30.0,0.0,0.0,0.0,1.0,1.0,Female,Other,(F3),Crim Use of Personal ID Info,,,,,,,0,
55,28.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
145,25.0,0.0,0.0,0.0,2.0,2.0,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,
31,36.0,0.0,0.0,0.0,3.0,3.0,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,
82,31.0,0.0,0.0,0.0,2.0,2.0,Female,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,
137,31.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
118,39.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(F3),Possession of Morphine,,,,,,,0,
9,26.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,
22,21.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Introduce Contraband Into Jail,,,,,,,0,
109,20.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,
28,54.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,
91,59.0,0.0,0.0,0.0,2.0,2.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
45,51.0,0.0,0.0,0.0,7.0,7.0,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,
58,63.0,0.0,0.0,0.0,1.0,1.0,Female,Hispanic,(F1),arrest case no charge,,,,,,,0,
51,35.0,1.0,0.0,4.0,13.0,13.0,Male,African-American,(F3),Uttering a Forged Instrument,1,(MO3),DOC/Fighting/Threatening Words,,(MO3),DOC/Fighting/Threatening Words,1,
