person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
157,37.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Prowling/Loitering,,,,,,,0,
54,29.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Burglary Unoccupied Dwelling,,,,,,,0,
592,27.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(M2),Poss Drugs W/O A Prescription,,,,,,,0,
1074,25.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,
417,21.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(M2),Disorderly Intoxication,,,,,,,0,
288,30.0,0.0,0.0,0.0,5.0,0.0,Male,Other,(M2),Burglary Unoccupied Dwelling,,,,,,,0,
970,49.0,0.0,0.0,0.0,14.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
235,54.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
227,57.0,0.0,0.0,0.0,20.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
770,54.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
72,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,
1105,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,
797,27.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Fail Register Vehicle,,,,,,,0,
609,31.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Unlawful Alter Of Tag,,,,,,,0,
1056,35.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Criminal Mischief Damage <$200,,,,,,,0,
149,63.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Trespass Structure/Conveyance,,,,,,,0,
1027,26.0,0.0,0.0,1.0,5.0,0.0,Male,African-American,(M2),Petit Theft,,,,,,,0,
241,56.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Petit Theft,,,,,,,0,
360,21.0,0.0,1.0,0.0,1.0,2.0,Male,African-American,(M2),Assault,2,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,
698,26.0,0.0,1.0,0.0,6.0,3.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,3,(F3),Grand Theft (Motor Vehicle),,(F3),Battery on Law Enforc Officer,1,
236,43.0,0.0,0.0,0.0,1.0,2.0,Male,Caucasian,(F3),Felony Battery (Dom Strang),2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery (Dom Strang),1,
897,27.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Stalking (Aggravated),,(F3),Agg Assault W/int Com Fel Dome,1,
589,39.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,
880,34.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F2),arrest case no charge,,,,,,,0,
427,41.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(F2),arrest case no charge,,,,,,,0,
917,34.0,0.0,2.0,0.0,7.0,0.0,Female,African-American,(F2),arrest case no charge,,,,,,,0,
861,32.0,0.0,1.0,0.0,13.0,0.0,Female,African-American,(F2),arrest case no charge,,,,,,,0,
1040,24.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,
139,29.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F1),arrest case no charge,,,,,,,0,
31,28.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F1),arrest case no charge,,,,,,,0,
453,26.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F1),arrest case no charge,,,,,,,0,
755,23.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F1),arrest case no charge,,,,,,,0,
405,35.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F1),arrest case no charge,,,,,,,0,
1005,46.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(F7),arrest case no charge,,,,,,,0,
71,24.0,1.0,0.0,0.0,6.0,2.0,Female,African-American,(F2),arrest case no charge,2,(M1),Unlaw Use False Name/Identity,,,,1,
719,24.0,0.0,0.0,0.0,2.0,2.0,Female,African-American,(F2),Burglary Conveyance Occupied,2,(F3),Uttering a Forged Instrument,,,,1,
665,24.0,0.0,0.0,0.0,3.0,2.0,Female,African-American,(M2),PL/Unlaw Use Credit Card,2,(M1),Resist/Obstruct W/O Violence,,,,1,
777,31.0,0.0,0.0,0.0,2.0,1.0,Female,African-American,(F2),Aggravated Battery / Pregnant,1,(M1),Resist/Obstruct W/O Violence,,,,1,
647,26.0,0.0,0.0,0.0,4.0,2.0,Male,African-American,(F2),Burglary Dwelling Occupied,2,(M1),Resist/Obstruct W/O Violence,,(F1),Aggrav Child Abuse-Agg Battery,1,
1139,47.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
550,39.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
238,31.0,0.0,0.0,0.0,4.0,0.0,Female,Other,(F3),Felony Petit Theft,,,,,,,0,
1006,43.0,0.0,0.0,0.0,6.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
225,47.0,0.0,0.0,0.0,5.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
772,56.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
218,58.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
326,25.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
187,24.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
317,25.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
114,30.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
33,30.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
781,40.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
85,37.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,
1080,28.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,
530,34.0,0.0,0.0,0.0,1.0,0.0,Female,Hispanic,(F3),Battery on Law Enforc Officer,,,,,,,0,
626,21.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(F3),Possession of Cannabis,,,,,,,0,
299,23.0,0.0,0.0,1.0,1.0,0.0,Female,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
180,35.0,0.0,0.0,0.0,10.0,0.0,Female,Hispanic,(F3),Felony Battery w/Prior Convict,,,,,,,0,
1059,32.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,
914,22.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,
245,29.0,0.0,0.0,0.0,11.0,0.0,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,
726,46.0,0.0,0.0,0.0,10.0,0.0,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,
389,31.0,0.0,0.0,0.0,14.0,0.0,Female,African-American,(F3),Aggravated Assault,,,,,,,0,
261,25.0,0.0,0.0,0.0,4.0,1.0,Female,African-American,(M2),arrest case no charge,1,(M1),Criminal Mischief>$200<$1000,,(F3),Stalking (Aggravated),1,
1163,25.0,0.0,0.0,0.0,2.0,1.0,Female,African-American,(F1),arrest case no charge,1,(F3),Aggravated Assault w/Firearm,,(F3),Aggravated Assault w/Firearm,1,
901,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,
645,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,
206,57.0,0.0,0.0,0.0,16.0,0.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,
510,26.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F7),Burglary Conveyance Armed,,,,,,,0,
1122,30.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
424,27.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
75,39.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
561,50.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
439,53.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
332,60.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,
408,45.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M1),arrest case no charge,,,,,,,0,
943,29.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,
1055,31.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(MO3),arrest case no charge,,,,,,,0,
813,25.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(MO3),arrest case no charge,,,,,,,0,
1022,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(MO3),Manage Busn W/O City Occup Lic,,,,,,,0,
224,35.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(MO3),Prostitution/Lewdness/Assign,,,,,,,0,
226,27.0,0.0,0.0,0.0,15.0,0.0,Male,African-American,(MO3),Resisting W/O Violence,,,,,,,0,
890,40.0,0.0,0.0,0.0,0.0,3.0,Male,African-American,(F3),Possession of Cocaine,3,(MO3),Resisting W/O Violence,,(MO3),Battery Spouse Or Girlfriend,1,
597,33.0,0.0,0.0,0.0,14.0,6.0,Male,African-American,(F3),Possession of Cocaine,6,(F7),Burglary Structure Assault/Batt,,(F3),Attempted Robbery  No Weapon,1,
1092,39.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
94,24.0,0.0,0.0,1.0,2.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
941,20.0,0.0,4.0,0.0,4.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
969,21.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,
433,27.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,
883,20.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,
888,24.0,0.0,0.0,2.0,6.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,
741,24.0,0.0,0.0,2.0,3.0,0.0,Male,Caucasian,(F3),Purchase Cannabis,,,,,,,0,
693,24.0,0.0,0.0,2.0,2.0,0.0,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,
891,36.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,
362,43.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,
868,40.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
601,42.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
740,39.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,
793,37.0,1.0,6.0,0.0,13.0,0.0,Male,Caucasian,(F3),Neglect Child / No Bodily Harm,,,,,,,0,
923,35.0,0.0,0.0,0.0,0.0,5.0,Male,Caucasian,(F3),Possession Of Methamphetamine,5,(F2),Sell/Man/Del/Pos/W/Int Methado,,,,1,
533,21.0,0.0,0.0,0.0,0.0,5.0,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,5,(M2),Reckless Driving,,,,1,
757,41.0,0.0,0.0,0.0,1.0,3.0,Male,Caucasian,(F3),Felony Battery (Dom Strang),3,(M2),Reckless Driving,,(F3),Agg Fleeing and Eluding,1,
509,46.0,0.0,0.0,0.0,0.0,3.0,Male,Caucasian,(F3),Possession of Cocaine,3,(M1),Resist/Obstruct W/O Violence,,(F3),Battery on Law Enforc Officer,1,
730,29.0,0.0,0.0,0.0,0.0,3.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,3,(M1),Resist/Obstruct W/O Violence,,(F2),Agg Fleeing/Eluding High Speed,1,
712,32.0,0.0,1.0,3.0,7.0,3.0,Male,African-American,(F3),Felony Battery w/Prior Convict,3,(M1),Resist/Obstruct W/O Violence,,(F3),Felony Battery w/Prior Convict,1,
763,34.0,0.0,0.0,4.0,11.0,4.0,Male,African-American,(F3),Aggravated Assault w/Firearm,4,(M1),Resist/Obstruct W/O Violence,,(F2),Aggravated Battery / Pregnant,1,
174,27.0,0.0,0.0,1.0,9.0,4.0,Male,African-American,(F3),arrest case no charge,4,(F3),Fraudulent Use Credit Card,,(F1),Robbery W/Deadly Weapon,1,
