person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
489,29.0,0.0,0.0,0.0,6.0,2.0,Male,Caucasian,(F3),Possession of Hydromorphone,2,(M1),Battery,,(M1),Aggravated Battery / Pregnant,1,
210,51.0,0.0,0.0,0.0,7.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F1),Falsely Personating Officer,,(M1),Battery,1,
521,57.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,
228,61.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,
547,56.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,
814,48.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,
287,46.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,
628,52.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Manufacture Cannabis,,,,,,,0,
444,56.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Felony/Driving Under Influence,,,,,,,0,
583,56.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Stalking (Aggravated),,,,,,,0,
874,62.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Obtain Control Substance By Fraud,,,,,,,0,
604,63.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,
502,53.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
342,52.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
596,54.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
42,46.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
381,66.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
796,56.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
434,59.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
494,47.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
122,48.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
243,41.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
1012,52.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,
527,46.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Solicit To Deliver Cocaine,,,,,,,0,
328,49.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Aggravated Assault w/Firearm,,,,,,,0,
1173,55.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Possession of Morphine,,,,,,,0,
944,57.0,0.0,0.0,0.0,7.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,,,1,
1075,54.0,0.0,0.0,0.0,1.0,1.0,Male,Caucasian,(F3),,1,(M1),Trespass Other Struct/Conve,,,,1,
794,55.0,0.0,0.0,0.0,18.0,1.0,Male,Caucasian,(F3),Driving While License Revoked,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
1174,38.0,2.0,0.0,0.0,21.0,1.0,Male,African-American,(F3),Felony Battery w/Prior Convict,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
152,32.0,0.0,0.0,0.0,14.0,1.0,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Throw Deadly Missile Into Veh,1,
959,35.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F3),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Child Abuse,1,
111,33.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,(F3),Aggravated Assault w/Firearm,1,
462,31.0,0.0,0.0,0.0,9.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(F3),Possession of Cocaine,,(F3),Aggravated Assault W/Dead Weap,1,
182,25.0,0.0,1.0,0.0,11.0,1.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,
774,30.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(M1),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,
385,19.0,0.0,0.0,0.0,0.0,1.0,Male,Other,(M2),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,
156,22.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Battery,1,(F3),Poss3;4 Methylenedioxymethcath,,(F3),Felony Battery (Dom Strang),1,
786,25.0,0.0,0.0,0.0,6.0,1.0,Male,Caucasian,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Felony Battery w/Prior Convict,1,
240,25.0,0.0,0.0,1.0,5.0,1.0,Male,Caucasian,(M1),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,(F3),Felony Battery w/Prior Convict,1,
1110,28.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(M1),Battery,2,(M1),Battery,,(F3),Aggravated Assault W/dead Weap,1,
12,30.0,0.0,0.0,0.0,8.0,2.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,2,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Battery on a Person Over 65,1,
244,28.0,0.0,0.0,0.0,4.0,2.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,2,(M1),Viol Injunct Domestic Violence,,(F3),Robbery Sudd Snatch No Weapon,1,
515,31.0,0.0,0.0,0.0,3.0,1.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,1,(M1),Viol Injunct Domestic Violence,,(F2),Neglect Child / Bodily Harm,1,
11,27.0,0.0,0.0,0.0,1.0,1.0,Male,Caucasian,(F7),Burglary Dwelling Assault/Batt,1,(M1),Felony Battery w/Prior Convict,,(M1),Felony Battery w/Prior Convict,1,
1073,22.0,0.0,0.0,0.0,2.0,1.0,Female,Caucasian,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,
632,46.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(F3),Felony Batt(Great Bodily Harm),1,(M1),Battery,,(M1),Battery,1,
36,24.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,
1125,36.0,0.0,0.0,0.0,5.0,1.0,Female,African-American,(F1),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,
697,33.0,0.0,0.0,0.0,16.0,1.0,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,
13,25.0,1.0,6.0,1.0,14.0,5.0,Male,African-American,(F2),arrest case no charge,5,(M1),Resist/Obstruct W/O Violence,,(M1),Battery,1,
1083,22.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,
64,24.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,
34,37.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,
759,24.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Battery,,(M1),Battery,1,
160,21.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,
1077,22.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(M1),Battery,2,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,
718,25.0,0.0,0.0,0.0,5.0,1.0,Male,African-American,(M1),Battery,1,(F2),Burglary Unoccupied Dwelling,,(M1),Battery,1,
49,28.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Battery,1,(M2),Driving License Suspended,,(M1),Battery,1,
131,22.0,0.0,0.0,1.0,1.0,3.0,Male,African-American,(M1),Battery,3,(F3),Tampering With Physical Evidence,,(M1),Battery,1,
1062,29.0,0.0,0.0,0.0,8.0,3.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,3,(F3),Possession of Cocaine,,(M1),Battery,1,
565,35.0,0.0,0.0,0.0,5.0,3.0,Male,African-American,(F3),Aggrav Stalking After Injunctn,3,(F3),Possession of Cocaine,,(M1),Battery,1,
762,20.0,0.0,0.0,1.0,2.0,2.0,Male,African-American,(F3),Principal In The First Degree,2,(F3),Grand Theft in the 3rd Degree,,(M1),Battery,1,
569,33.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,2,(M1),Trespass Other Struct/Convey,,(M1),Battery,1,
886,29.0,0.0,0.0,0.0,0.0,2.0,Female,African-American,(F2),Aggravated Battery (Firearm),2,(F3),Burglary Conveyance Unoccup,,(M1),Battery,1,
1045,24.0,0.0,0.0,0.0,1.0,2.0,Female,African-American,(F2),Sale/Del Cannabis At/Near Scho,2,(M1),Battery,,(M1),Aggrav Battery w/Deadly Weapon,1,
251,33.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),Battery,,,,,,,0,
239,24.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),Battery,,,,,,,0,
455,40.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
420,40.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
1166,45.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
216,45.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
0,44.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
574,60.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
45,57.0,0.0,0.0,0.0,6.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
989,46.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
513,46.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
1082,55.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
1175,54.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,
333,45.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),Retail Theft $300 1st Offense,,,,,,,0,
851,46.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(M1),Battery,1,(F2),Aggravated Battery,,(F2),Aggravated Battery,1,
991,32.0,0.0,0.0,0.0,0.0,1.0,Female,African-American,(M1),Battery,1,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,
209,29.0,0.0,0.0,0.0,7.0,1.0,Male,Caucasian,(M1),Battery,1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,
104,65.0,0.0,0.0,0.0,2.0,1.0,Male,African-American,(M1),Violation of Injunction Order/Stalking/Cyberstalking,1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,
1136,25.0,1.0,0.0,0.0,9.0,1.0,Male,African-American,(F3),Felony Batt(Great Bodily Harm),1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,
477,55.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
435,49.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
764,52.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
728,63.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
380,55.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
167,57.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
778,33.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,
105,36.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,
863,52.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,
1104,23.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,
132,23.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,
779,51.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,
582,51.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,
1172,50.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Solicit To Deliver Cocaine,,,,,,,0,
370,52.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Solicitation On Felony 3 Deg,,,,,,,0,
558,60.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Att Burgl Struc/Conv Dwel/Occp,,,,,,,0,
1047,43.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
715,44.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
1078,50.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
704,55.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
445,50.0,1.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
817,45.0,1.0,0.0,0.0,16.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
118,55.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,
171,57.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,
544,42.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,
1102,56.0,0.0,0.0,0.0,31.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Trespass/Property/Other Structure,,,,1,
992,52.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Possess Drug Paraphernalia,,(F2),Aggravated Battery / Pregnant,1,
999,54.0,0.0,0.0,0.0,12.0,2.0,Male,African-American,(M1),Battery,2,(M1),Viol Injunct Domestic Violence,,(F2),Throw Deadly Missile Into Veh,1,
441,24.0,0.0,0.0,0.0,2.0,2.0,Female,African-American,(M1),Battery,2,(M1),Criminal Mischief>$200<$1000,,(F2),Aggrav Battery w/Deadly Weapon,1,
