person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_cases,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
5086,46.0,0.0,0.0,0.0,0.0,3.0,Male,Caucasian,(F3),Possession of Cocaine,3,(M1),Resist/Obstruct W/O Violence,,(F3),Battery on Law Enforc Officer,1,1
7420,29.0,0.0,0.0,0.0,0.0,3.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,3,(M1),Resist/Obstruct W/O Violence,,(F2),Agg Fleeing/Eluding High Speed,1,1
7650,41.0,0.0,0.0,0.0,1.0,3.0,Male,Caucasian,(F3),Felony Battery (Dom Strang),3,(M2),Reckless Driving,,(F3),Agg Fleeing and Eluding,1,1
2186,43.0,0.0,0.0,0.0,1.0,2.0,Male,Caucasian,(F3),Felony Battery (Dom Strang),2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery (Dom Strang),1,1
1995,51.0,0.0,0.0,0.0,7.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F1),Falsely Personating Officer,,(M1),Battery,1,1
7820,30.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(M1),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
3691,19.0,0.0,0.0,0.0,0.0,1.0,Male,Other,(M2),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
1718,25.0,0.0,1.0,0.0,11.0,1.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
4574,31.0,0.0,0.0,0.0,9.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(F3),Possession of Cocaine,,(F3),Aggravated Assault W/Dead Weap,1,1
1055,33.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,(F3),Aggravated Assault w/Firearm,1,1
9529,35.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F3),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Child Abuse,1,1
1427,32.0,0.0,0.0,0.0,14.0,1.0,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Throw Deadly Missile Into Veh,1,1
516,32.0,0.0,1.0,0.0,12.0,1.0,Male,African-American,(F3),arrest case no charge,1,(M2),Driving License Suspended,,(F2),Robbery / No Weapon,1,1
7859,29.0,0.0,0.0,0.0,8.0,1.0,Male,Other,(F3),Felony Petit Theft,1,(M2),Driving License Suspended,,(F2),Robbery / No Weapon,1,1
8447,30.0,0.0,0.0,0.0,13.0,5.0,Male,Other,(F3),Deliver Cannabis,5,(M2),Susp Drivers Lic 1st Offense,,(F2),Agg Fleeing/Eluding High Speed,1,1
10523,29.0,0.0,0.0,0.0,4.0,3.0,Male,Other,(F2),Throw Deadly Missile Into Veh,3,(M2),Culpable Negligence,,(F2),Agg Battery Grt/Bod/Harm,1,1
10604,22.0,0.0,0.0,0.0,2.0,1.0,Female,Caucasian,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
6189,46.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(F3),Felony Batt(Great Bodily Harm),1,(M1),Battery,,(M1),Battery,1,1
377,24.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
11131,36.0,0.0,0.0,0.0,5.0,1.0,Female,African-American,(F1),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
7029,33.0,0.0,0.0,0.0,16.0,1.0,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,1
2539,25.0,0.0,0.0,0.0,4.0,1.0,Female,African-American,(M2),arrest case no charge,1,(M1),Criminal Mischief>$200<$1000,,(F3),Stalking (Aggravated),1,1
11613,25.0,0.0,0.0,0.0,2.0,1.0,Female,African-American,(F1),arrest case no charge,1,(F3),Aggravated Assault w/Firearm,,(F3),Aggravated Assault w/Firearm,1,1
8924,27.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Stalking (Aggravated),,(F3),Agg Assault W/int Com Fel Dome,1,1
5828,39.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
7901,25.0,0.0,0.0,0.0,6.0,1.0,Male,Caucasian,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Felony Battery w/Prior Convict,1,1
2277,25.0,0.0,0.0,1.0,5.0,1.0,Male,Caucasian,(M1),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,(F3),Felony Battery w/Prior Convict,1,1
10941,28.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(M1),Battery,2,(M1),Battery,,(F3),Aggravated Assault W/dead Weap,1,1
4434,26.0,0.0,0.0,0.0,9.0,1.0,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Trespass After Warning,,(M2),Assault,1,1
10720,22.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
674,24.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
335,37.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
7674,24.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Battery,,(M1),Battery,1,1
1485,21.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,1
10619,22.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(M1),Battery,2,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,1
7245,25.0,0.0,0.0,0.0,5.0,1.0,Male,African-American,(M1),Battery,1,(F2),Burglary Unoccupied Dwelling,,(M1),Battery,1,1
489,28.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Battery,1,(M2),Driving License Suspended,,(M1),Battery,1,1
1257,22.0,0.0,0.0,1.0,1.0,3.0,Male,African-American,(M1),Battery,3,(F3),Tampering With Physical Evidence,,(M1),Battery,1,1
10511,29.0,0.0,0.0,0.0,8.0,3.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,3,(F3),Possession of Cocaine,,(M1),Battery,1,1
5564,35.0,0.0,0.0,0.0,5.0,3.0,Male,African-American,(F3),Aggrav Stalking After Injunctn,3,(F3),Possession of Cocaine,,(M1),Battery,1,1
7693,20.0,0.0,0.0,1.0,2.0,2.0,Male,African-American,(F3),Principal In The First Degree,2,(F3),Grand Theft in the 3rd Degree,,(M1),Battery,1,1
5614,33.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,2,(M1),Trespass Other Struct/Convey,,(M1),Battery,1,1
8859,29.0,0.0,0.0,0.0,0.0,2.0,Female,African-American,(F2),Aggravated Battery (Firearm),2,(F3),Burglary Conveyance Unoccup,,(M1),Battery,1,1
10381,24.0,0.0,0.0,0.0,1.0,2.0,Female,African-American,(F2),Sale/Del Cannabis At/Near Scho,2,(M1),Battery,,(M1),Aggrav Battery w/Deadly Weapon,1,1
4283,24.0,0.0,0.0,0.0,2.0,2.0,Female,African-American,(M1),Battery,2,(M1),Criminal Mischief>$200<$1000,,(F2),Aggrav Battery w/Deadly Weapon,1,1
9966,54.0,0.0,0.0,0.0,12.0,2.0,Male,African-American,(M1),Battery,2,(M1),Viol Injunct Domestic Violence,,(F2),Throw Deadly Missile Into Veh,1,1
122,30.0,0.0,0.0,0.0,8.0,2.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,2,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Battery on a Person Over 65,1,1
2335,28.0,0.0,0.0,0.0,4.0,2.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,2,(M1),Viol Injunct Domestic Violence,,(F3),Robbery Sudd Snatch No Weapon,1,1
5123,31.0,0.0,0.0,0.0,3.0,1.0,Male,African-American,(F7),Burglary Dwelling Assault/Batt,1,(M1),Viol Injunct Domestic Violence,,(F2),Neglect Child / Bodily Harm,1,1
116,27.0,0.0,0.0,0.0,1.0,1.0,Male,Caucasian,(F7),Burglary Dwelling Assault/Batt,1,(M1),Felony Battery w/Prior Convict,,(M1),Felony Battery w/Prior Convict,1,1
4290,29.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
1169,29.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
5165,22.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
1354,27.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M2),Expired DL More Than 6 Months,,,,,,,0,0
893,31.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M2),DUI Property Damage/Injury,,,,,,,0,0
8439,30.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(M2),Driving Under The Influence,,,,,,,0,0
6725,24.0,0.0,0.0,1.0,2.0,0.0,Male,Hispanic,(M2),Posses/Disply Susp/Revk/Frd DL,,,,,,,0,0
2625,51.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(M2),Disorderly Conduct,,,,,,,0,0
8476,52.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
3451,46.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
2802,43.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
9359,36.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
2912,43.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(M2),Operating W/O Valid License,,,,,,,0,0
10467,45.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),DUI Property Damage/Injury,,,,,,,0,0
8341,47.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(M2),Battery,,,,,,,0,0
1177,47.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Leave Acc/Attend Veh/More $50,,,,,,,0,0
1478,37.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Prowling/Loitering,,,,,,,0,0
554,29.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Burglary Unoccupied Dwelling,,,,,,,0,0
5841,27.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(M2),Poss Drugs W/O A Prescription,,,,,,,0,0
10606,25.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,0
4043,21.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(M2),Disorderly Intoxication,,,,,,,0,0
2801,30.0,0.0,0.0,0.0,5.0,0.0,Male,Other,(M2),Burglary Unoccupied Dwelling,,,,,,,0,0
9673,49.0,0.0,0.0,0.0,14.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
2179,54.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
2117,57.0,0.0,0.0,0.0,20.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
7753,54.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
739,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
10921,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,0
8008,27.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Fail Register Vehicle,,,,,,,0,0
6012,31.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Unlawful Alter Of Tag,,,,,,,0,0
10481,35.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Criminal Mischief Damage <$200,,,,,,,0,0
1397,63.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Trespass Structure/Conveyance,,,,,,,0,0
10221,26.0,0.0,0.0,1.0,5.0,0.0,Male,African-American,(M2),Petit Theft,,,,,,,0,0
2314,56.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M2),Petit Theft,,,,,,,0,0
3456,21.0,0.0,1.0,0.0,1.0,2.0,Male,African-American,(M2),Assault,2,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
7037,26.0,0.0,1.0,0.0,6.0,3.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,3,(F3),Grand Theft (Motor Vehicle),,(F3),Battery on Law Enforc Officer,1,1
850,21.0,0.0,2.0,0.0,3.0,3.0,Male,African-American,(F2),arrest case no charge,3,(F3),Grand Theft in the 3rd Degree,,(F2),Robbery / No Weapon,1,1
10774,47.0,0.0,0.0,0.0,7.0,3.0,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,3,(F1),Kidnapping,,(F3),Aggravated Assault W/dead Weap,1,1
