person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_cases,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
11700,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Aggravated Battery / Pregnant,,,,,,,0,0
4391,28.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M1),Carrying Concealed Firearm,,,,,,,0,0
3503,24.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
6920,38.0,0.0,1.0,0.0,10.0,0.0,Male,African-American,(M1),Possess Cannabis 1000FTSch,,,,,,,0,0
5565,39.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
3572,40.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
1402,46.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
3051,51.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
11462,53.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Aggravated Battery,,,,,,,0,0
9931,58.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
6131,60.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(M1),DUI - Enhanced,,,,,,,0,0
9789,63.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
6459,59.0,0.0,0.0,0.0,15.0,2.0,Male,African-American,(M1),arrest case no charge,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
6096,20.0,0.0,0.0,1.0,1.0,5.0,Male,African-American,(M1),Aggravated Battery / Pregnant,5,(M2),Reckless Driving,,,,1,0
10815,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
2077,28.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
1269,29.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
5508,30.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
951,31.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
253,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
1888,33.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
10459,44.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
5911,39.0,1.0,0.0,0.0,6.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
549,34.0,1.0,0.0,0.0,11.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
8927,41.0,4.0,0.0,0.0,17.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
8043,41.0,2.0,0.0,1.0,29.0,0.0,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
11247,24.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
2192,24.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
5183,24.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
1167,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
10559,27.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
556,29.0,0.0,1.0,0.0,7.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
2913,30.0,0.0,3.0,0.0,18.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,0
9640,26.0,0.0,2.0,2.0,27.0,1.0,Male,African-American,(M1),Battery,1,(F3),Poss Meth/Diox/Meth/Amp (MDMA),,,,1,0
6251,33.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1813,31.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2597,31.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
7401,45.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
8405,40.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1457,41.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1371,39.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Failure To Return Hired Vehicle,,,,,,,0,0
8621,34.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Purchase Cannabis,,,,,,,0,0
7795,34.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
8652,30.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Cruelty Toward Child,,,,,,,0,0
1945,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
5662,28.0,0.0,0.0,0.0,14.0,0.0,Male,African-American,(F3),Drivg While Lic Suspd/Revk/Can,,,,,,,0,0
5379,27.0,0.0,1.0,0.0,11.0,0.0,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
9585,43.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5296,38.0,0.0,0.0,0.0,18.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6204,33.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2177,34.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8687,35.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8525,39.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2029,43.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2467,44.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2259,36.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
9361,36.0,0.0,0.0,0.0,12.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
10207,35.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
7090,19.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
3228,37.0,3.0,0.0,0.0,17.0,0.0,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
7955,23.0,0.0,0.0,0.0,3.0,6.0,Male,African-American,(F3),Felony Battery (Dom Strang),6,(M1),Unlaw Use False Name/Identity,,,,1,0
3710,19.0,1.0,0.0,1.0,1.0,6.0,Male,African-American,(F3),arrest case no charge,6,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
1220,39.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
314,38.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
7436,34.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
87,35.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
10095,27.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
9420,26.0,0.0,0.0,1.0,2.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
6136,26.0,0.0,0.0,2.0,1.0,0.0,Male,African-American,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
8849,23.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8303,24.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
705,21.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
9679,22.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4313,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3361,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4102,22.0,0.0,1.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4148,20.0,0.0,0.0,1.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2397,20.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
10659,30.0,0.0,1.0,1.0,18.0,2.0,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(F1),,,,,1,0
11484,42.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M2),Driving License Suspended,,,,,,,0,0
6308,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M2),Driving License Suspended,,,,,,,0,0
5507,43.0,0.0,0.0,0.0,2.0,0.0,Male,Other,(M2),Driving License Suspended,,,,,,,0,0
8115,39.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(M2),Expired DL More Than 6 Months,,,,,,,0,0
7127,25.0,0.0,0.0,0.0,2.0,0.0,Male,Other,(M2),Disorderly Conduct,,,,,,,0,0
7346,33.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Disorderly Conduct,,,,,,,0,0
3109,27.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Disorderly Conduct,,,,,,,0,0
2468,32.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,0
3500,25.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
3902,26.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3912,35.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(M2),Fail Obey Driv Lic Restrictions,,,,,,,0,0
5167,29.0,0.0,0.0,1.0,8.0,0.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
6636,21.0,0.0,0.0,1.0,0.0,0.0,Male,Caucasian,(M2),Burglary Structure Unoccup,,,,,,,0,0
2472,28.0,0.0,0.0,2.0,9.0,0.0,Male,Caucasian,(M2),Petit Theft,,,,,,,0,0
11365,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M2),Assault,,,,,,,0,0
3610,45.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M2),Assault,,,,,,,0,0
3867,69.0,0.0,0.0,0.0,22.0,0.0,Male,African-American,(M2),Assault,,,,,,,0,0
7476,68.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(M1),DUI Property Damage/Injury,,,,,,,0,0
3480,53.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),DUI Property Damage/Injury,,,,,,,0,0
10946,27.0,0.0,0.0,2.0,1.0,0.0,Male,African-American,(M1),DUI Property Damage/Injury,,,,,,,0,0
4285,38.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(M2),Driving License Suspended,,,,,,,0,0
2439,46.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M2),Driving License Suspended,,,,,,,0,0
7167,40.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
3115,40.0,0.0,0.0,0.0,7.0,0.0,Female,African-American,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,0
6119,25.0,0.0,0.0,0.0,5.0,0.0,Female,African-American,(M2),Trespass Structure/Conveyance,,,,,,,0,0
9690,26.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M2),Exposes Culpable Negligence,,,,,,,0,0
6487,37.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M2),Exposes Culpable Negligence,,,,,,,0,0
11492,33.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
7904,33.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
2358,34.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
8710,34.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
8956,42.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
5769,32.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
3092,31.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
9663,29.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
5084,27.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
4399,27.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
11273,57.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(M1),Battery,,,,,,,0,0
8874,39.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Retail Theft $300 1st Offense,,,,,,,0,0
11000,33.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(M1),Battery on Law Enforc Officer,,,,,,,0,0
8880,26.0,0.0,0.0,0.0,7.0,0.0,Female,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
3537,26.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(MO3),Battery,,,,,,,0,0
948,22.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(MO3),Failure To Pay Taxi Cab Charge,,,,,,,0,0
11117,34.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(M1),Viol Pretrial Release Dom Viol,,,,,,,0,0
5486,36.0,0.0,0.0,0.0,6.0,0.0,Female,African-American,(M1),Viol Pretrial Release Dom Viol,,,,,,,0,0
3197,27.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),Battery,,,,,,,0,0
369,37.0,0.0,0.0,0.0,0.0,0.0,Female,Other,(M1),Battery,,,,,,,0,0
9047,32.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(M1),Battery,,,,,,,0,0
8866,34.0,0.0,0.0,0.0,1.0,0.0,Female,Hispanic,(M1),Battery,,,,,,,0,0
150,44.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(M1),Battery,,,,,,,0,0
5674,25.0,0.0,0.0,1.0,0.0,0.0,Female,Hispanic,(M1),Battery,,,,,,,0,0
2628,22.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(M1),DUI - Enhanced,,,,,,,0,0
4433,32.0,0.0,0.0,0.0,1.0,0.0,Female,Hispanic,(M1),Burglary Conveyance Occupied,,,,,,,0,0
911,48.0,0.0,0.0,0.0,0.0,0.0,Female,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
2057,25.0,0.0,3.0,1.0,15.0,1.0,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,1,(F1),Aggrav Child Abuse-Agg Battery,,(F1),Aggrav Child Abuse-Agg Battery,1,1
5127,25.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
924,59.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
4061,52.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
1677,51.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
8564,33.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
5837,34.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
7147,37.0,0.0,0.0,0.0,2.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
7617,31.0,0.0,0.0,0.0,4.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
10182,27.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
5655,25.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
9807,26.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
1555,23.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
10236,22.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
7507,53.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
567,53.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
10923,50.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
5511,43.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
2679,43.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,0
9222,33.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Neglect Child / No Bodily Harm,,,,,,,0,0
6749,24.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
2945,47.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery on Law Enforc Officer,,,,,,,0,0
11566,50.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
1926,45.0,0.0,0.0,0.0,5.0,0.0,Female,Caucasian,(M1),DUI - Enhanced,,,,,,,0,0
8851,38.0,0.0,0.0,0.0,14.0,0.0,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
382,23.0,0.0,0.0,4.0,5.0,2.0,Female,Caucasian,(F2),arrest case no charge,2,(M1),Possess Drug Paraphernalia,,,,1,0
7191,22.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
1438,26.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
6107,24.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
207,25.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
10834,41.0,0.0,0.0,0.0,2.0,0.0,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
5189,39.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
10944,35.0,0.0,0.0,0.0,5.0,0.0,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
262,37.0,0.0,0.0,0.0,6.0,0.0,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
3203,24.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
