person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
1113,30.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,2,(F3),Possession of Cannabis,,,,1,
546,26.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(F3),Possession of Cannabis,,,,1,
810,27.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Burglary Tools,,,,1,
748,26.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Possession Burglary Tools,,,,1,
1028,21.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,2,(M1),Trespass Other Struct/Convey,,,,1,
685,22.0,0.0,0.0,0.0,3.0,2.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,
1017,25.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,
1020,34.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Resist/Obstruct W/O Violence,,,,1,
808,69.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Resist Merchant W Or W/O Viol,,,,1,
939,48.0,0.0,0.0,0.0,5.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Misuse Of 911 Or E911 System,,,,1,
357,29.0,0.0,0.0,0.0,11.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Unlaw Use False Name/Identity,,,,1,
871,22.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(M1),Unlaw Use False Name/Identity,,,,1,
1002,21.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M1),Possess Drug Paraphernalia,,,,1,
306,34.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
202,31.0,0.0,0.0,0.0,4.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M2),Susp Drivers Lic 1st Offense,,,,1,
1000,34.0,3.0,1.0,0.0,13.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,
643,27.0,0.0,0.0,0.0,9.0,2.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(M2),Driving License Suspended,,,,1,
1016,22.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Grand Theft Dwell Property,2,(M2),Prowling/Loitering,,,,1,
217,32.0,1.0,2.0,0.0,17.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M2),Prowling/Loitering,,,,1,
807,43.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Driving While License Revoked,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,
913,30.0,0.0,0.0,0.0,7.0,3.0,Male,African-American,(F3),arrest case no charge,3,(M2),Unlaw LicTag/Sticker Attach,,,,1,
963,22.0,0.0,0.0,2.0,0.0,3.0,Male,African-American,(F3),Burglary Conveyance Unoccup,3,(M2),Trespass Struct/Conveyance,,,,1,
1127,27.0,0.0,0.0,0.0,5.0,3.0,Male,Caucasian,(F3),arrest case no charge,3,(M2),Leave Acc/Attend Veh/More $50,,,,1,
562,21.0,0.0,0.0,1.0,1.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(M1),Possess Drug Paraphernalia,,,,1,
577,18.0,5.0,0.0,0.0,4.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F3),Burglary Conveyance Unoccup,,,,1,
805,34.0,0.0,0.0,0.0,12.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
23,37.0,0.0,0.0,0.0,13.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
782,29.0,0.0,0.0,0.0,17.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
448,35.0,0.0,0.0,0.0,23.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
1014,47.0,0.0,0.0,0.0,15.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
985,53.0,0.0,0.0,0.0,20.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
102,47.0,0.0,0.0,0.0,20.0,0.0,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,
895,33.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,
951,25.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
38,27.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
101,23.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
648,28.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
320,30.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
271,31.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
593,26.0,0.0,0.0,1.0,3.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
107,22.0,0.0,0.0,1.0,3.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
702,30.0,0.0,1.0,2.0,12.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
148,49.0,0.0,0.0,0.0,3.0,6.0,Male,African-American,(F3),arrest case no charge,6,(F3),Obtain Control Substance By Fraud,,,,1,
90,28.0,0.0,0.0,0.0,4.0,7.0,Male,African-American,(F2),arrest case no charge,7,(F3),Tampering With Physical Evidence,,,,1,
310,29.0,0.0,0.0,0.0,8.0,3.0,Male,African-American,(F2),arrest case no charge,3,(F3),Possession of Ethylone,,,,1,
68,34.0,0.0,0.0,0.0,4.0,3.0,Female,Other,(F2),arrest case no charge,3,(F3),Possession of Cocaine,,,,1,
82,21.0,0.0,2.0,0.0,3.0,3.0,Male,African-American,(F2),arrest case no charge,3,(F3),Grand Theft in the 3rd Degree,,(F2),Robbery / No Weapon,1,
449,24.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,
339,26.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,
650,54.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,
336,24.0,0.0,3.0,2.0,8.0,0.0,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,
500,27.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F2),Dealing in Stolen Property,,,,,,,0,
543,32.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F2),Burglary Dwelling Occupied,,,,,,,0,
1115,57.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F2),Aggravated Battery / Pregnant,,,,,,,0,
852,57.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F2),Aggravated Battery / Pregnant,,,,,,,0,
1094,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
17,24.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
1076,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
1097,27.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
471,26.0,0.0,0.0,0.0,11.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
1128,30.0,1.0,2.0,0.0,8.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
100,31.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F2),arrest case no charge,,,,,,,0,
1043,29.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,
1015,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F2),Aggravated Battery,,,,,,,0,
373,27.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F2),Lewd/Lasc Battery Pers 12+/<16,,,,,,,0,
267,23.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F2),Sel/Pur/Mfr/Del Control Substa,,,,,,,0,
878,23.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F2),Dealing in Stolen Property,,,,,,,0,
767,24.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F2),Burglary Conveyance Occupied,,,,,,,0,
528,21.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F2),Aggravated Battery / Pregnant,,,,,,,0,
252,45.0,0.0,0.0,0.0,4.0,0.0,Male,Hispanic,(F2),Agg Assault Law Enforc Officer,,,,,,,0,
1090,47.0,0.0,0.0,0.0,7.0,3.0,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,3,(F1),Kidnapping,,(F3),Aggravated Assault W/dead Weap,1,
323,57.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
266,51.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
407,56.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
25,42.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
536,44.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
602,56.0,0.0,0.0,0.0,18.0,0.0,Male,African-American,(F2),arrest case no charge,,,,,,,0,
563,42.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F2),Deliver Cocaine,,,,,,,0,
24,28.0,0.0,0.0,0.0,15.0,0.0,Male,African-American,(F2),Poss of Firearm by Convic Felo,,,,,,,0,
1155,26.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,
35,32.0,0.0,1.0,0.0,14.0,0.0,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,
470,25.0,0.0,1.0,1.0,10.0,3.0,Male,African-American,(F2),Deliver Cocaine,3,(M1),Trespass/Property/Other Structure,,,,1,
1049,41.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,
948,36.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,
713,43.0,0.0,1.0,0.0,4.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,
1140,58.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,
69,59.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,
347,62.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Assault,,,,,,,0,
827,22.0,0.0,0.0,4.0,3.0,0.0,Male,Caucasian,(M2),Agg Fleeing and Eluding,,,,,,,0,
640,32.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,
247,33.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,
193,47.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,
84,23.0,0.0,0.0,1.0,3.0,0.0,Female,Caucasian,(M2),Driving License Suspended,,,,,,,0,
654,56.0,0.0,0.0,0.0,13.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
646,54.0,0.0,0.0,0.0,13.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
233,57.0,0.0,0.0,0.0,15.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
1171,60.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
465,40.0,0.0,0.0,0.0,7.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
211,41.0,0.0,0.0,0.0,10.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,
298,50.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,
842,45.0,0.0,0.0,0.0,7.0,0.0,Male,Caucasian,(F3),Possession Of Oxymorphone,,,,,,,0,
838,40.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Carrying Concealed Firearm,,,,,,,0,
346,42.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Hydrocodone,,,,,,,0,
666,42.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of LSD,,,,,,,0,
771,37.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,
507,30.0,0.0,1.0,1.0,3.0,0.0,Male,Caucasian,(F1),Tampering with a Victim,,,,,,,0,
1063,29.0,0.0,0.0,0.0,4.0,3.0,Male,Other,(F2),Throw Deadly Missile Into Veh,3,(M2),Culpable Negligence,,(F2),Agg Battery Grt/Bod/Harm,1,
841,30.0,0.0,0.0,0.0,13.0,5.0,Male,Other,(F3),Deliver Cannabis,5,(M2),Susp Drivers Lic 1st Offense,,(F2),Agg Fleeing/Eluding High Speed,1,
586,33.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
232,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
927,22.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,
1142,38.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
625,32.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
743,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
979,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,
581,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,
705,27.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,
896,36.0,0.0,0.0,0.0,10.0,0.0,Male,African-American,(F3),Forge Counterfeit Credit Card,,,,,,,0,
703,26.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Forge Counterfeit Credit Card,,,,,,,0,
973,31.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
591,35.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
675,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,
535,28.0,0.0,0.0,0.0,7.0,1.0,Male,African-American,(F3),arrest case no charge,1,(F2),Poss Cocaine/Intent To Del/Sel,,,,1,
848,26.0,0.0,0.0,0.0,7.0,3.0,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,3,(F2),Procure Person Und 18/Prostitu,,,,1,
908,20.0,0.0,2.0,1.0,2.0,3.0,Male,Hispanic,(F3),Burglary Conveyance Unoccup,3,(F2),Grand Theft of the 2nd Degree,,,,1,
446,41.0,0.0,0.0,0.0,19.0,3.0,Male,Hispanic,(F3),Felony Petit Theft,3,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,
1103,32.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,
619,25.0,0.0,2.0,0.0,5.0,0.0,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,
738,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
279,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
259,25.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
711,23.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
1018,19.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
258,21.0,0.0,0.0,2.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
364,22.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
220,22.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
377,24.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,
906,22.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Fleeing or Eluding a LEO,,,,,,,0,
1106,21.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,
461,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Batt/on a Specified Employee,,,,,,,0,
610,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession Of Amphetamine,,,,,,,0,
949,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,
555,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,
109,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Burglary Unoccupied Dwelling,,,,,,,0,
