person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_cases,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
6208,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1433,21.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1240,29.0,0.0,1.0,0.0,16.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
47,32.0,0.0,0.0,0.0,15.0,0.0,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5765,51.0,1.0,0.0,1.0,19.0,0.0,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5646,23.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F3),Possession of Cocaine,1,(M2),Petit Theft,,(F3),Battery on Law Enforc Officer,1,1
7720,55.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,(F3),Felony Battery (Dom Strang),1,1
1471,22.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Battery,1,(F3),Poss3;4 Methylenedioxymethcath,,(F3),Felony Battery (Dom Strang),1,1
1994,29.0,0.0,0.0,0.0,7.0,1.0,Male,Caucasian,(M1),Battery,1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,1
1005,65.0,0.0,0.0,0.0,2.0,1.0,Male,African-American,(M1),Violation of Injunction Order/Stalking/Cyberstalking,1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,1
11296,25.0,1.0,0.0,0.0,9.0,1.0,Male,African-American,(F3),Felony Batt(Great Bodily Harm),1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,1
9902,32.0,0.0,0.0,0.0,0.0,1.0,Female,African-American,(M1),Battery,1,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
8514,46.0,0.0,0.0,0.0,1.0,1.0,Female,Caucasian,(M1),Battery,1,(F2),Aggravated Battery,,(F2),Aggravated Battery,1,1
2848,23.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(M1),Viol Pretrial Release Dom Viol,2,(F2),Robbery / No Weapon,,(F2),Robbery / No Weapon,1,1
10431,41.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
9454,36.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
7220,43.0,0.0,1.0,0.0,4.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
11330,58.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
699,59.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3315,62.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Assault,,,,,,,0,0
8310,22.0,0.0,0.0,4.0,3.0,0.0,Male,Caucasian,(M2),Agg Fleeing and Eluding,,,,,,,0,0
6287,32.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
2371,33.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
1826,47.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
865,23.0,0.0,0.0,1.0,3.0,0.0,Female,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
6483,56.0,0.0,0.0,0.0,13.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6357,54.0,0.0,0.0,0.0,13.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2155,57.0,0.0,0.0,0.0,15.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
11704,60.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4601,40.0,0.0,0.0,0.0,7.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1997,41.0,0.0,0.0,0.0,10.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2880,50.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
8459,45.0,0.0,0.0,0.0,7.0,0.0,Male,Caucasian,(F3),Possession Of Oxymorphone,,,,,,,0,0
8440,40.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Carrying Concealed Firearm,,,,,,,0,0
3296,42.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Hydrocodone,,,,,,,0,0
6688,42.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of LSD,,,,,,,0,0
7779,37.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
5051,30.0,0.0,1.0,1.0,3.0,0.0,Male,Caucasian,(F1),Tampering with a Victim,,,,,,,0,0
1673,29.0,0.0,0.0,0.0,7.0,2.0,Male,Caucasian,(M2),Criminal Mischief Damage <$200,2,(M2),Petit Theft,,(M1),Assault On Law Enforc Officer,1,1
3162,29.0,0.0,0.0,1.0,7.0,4.0,Male,Caucasian,(M1),Battery,4,(M2),Trespass Structure/Conveyance,,(M1),Assault On Law Enforc Officer,1,1
2568,48.0,0.0,0.0,0.0,14.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),Possession of Cocaine,,,,1,0
1026,46.0,0.0,0.0,0.0,17.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),,,,,1,0
10736,24.0,0.0,0.0,0.0,11.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Of Alprazolam,,,,1,0
3238,29.0,0.0,0.0,1.0,11.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Of Methamphetamine,,,,1,0
959,20.0,0.0,1.0,1.0,4.0,2.0,Male,African-American,(F3),arrest case no charge,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
1943,24.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Possession Burglary Tools,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
2618,34.0,0.0,0.0,0.0,27.0,2.0,Male,African-American,(F3),Felony Petit Theft,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
3454,28.0,0.0,0.0,0.0,9.0,2.0,Male,African-American,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,,,1,0
1367,33.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Felony Driving While Lic Suspd,2,(F3),Possession of Cannabis,,,,1,0
9335,61.0,0.0,0.0,0.0,8.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(F3),Possession of Cocaine,,,,1,0
7717,34.0,2.0,0.0,1.0,8.0,3.0,Male,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
184,27.0,0.0,0.0,0.0,3.0,3.0,Male,African-American,(F3),Possession of Cocaine,3,(F3),Felony Driving While Lic Suspd,,,,1,0
2766,28.0,0.0,0.0,0.0,8.0,3.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,3,(F3),Grand Theft Firearm,,,,1,0
5620,25.0,0.0,0.0,2.0,11.0,3.0,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,3,(F3),Possession Burglary Tools,,,,1,0
1331,23.0,0.0,3.0,1.0,6.0,3.0,Male,African-American,(F3),Burglary Conveyance Unoccup,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
3375,52.0,0.0,0.0,0.0,9.0,3.0,Male,Hispanic,(F3),Felony Petit Theft,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
302,35.0,0.0,1.0,0.0,23.0,3.0,Female,African-American,(F3),Felony Petit Theft,3,(F3),Felony Petit Theft,,,,1,0
10237,21.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,2,(M1),Trespass Other Struct/Convey,,,,1,0
6932,22.0,0.0,0.0,0.0,3.0,2.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
10121,25.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
10136,34.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
8106,69.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Resist Merchant W Or W/O Viol,,,,1,0
9344,48.0,0.0,0.0,0.0,5.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Misuse Of 911 Or E911 System,,,,1,0
3442,29.0,0.0,0.0,0.0,11.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Unlaw Use False Name/Identity,,,,1,0
8744,22.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(M1),Unlaw Use False Name/Identity,,,,1,0
9981,21.0,0.0,0.0,0.0,1.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M1),Possess Drug Paraphernalia,,,,1,0
2927,34.0,0.0,0.0,0.0,7.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1927,31.0,0.0,0.0,0.0,4.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
9970,34.0,3.0,1.0,0.0,13.0,2.0,Male,African-American,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,0
6304,27.0,0.0,0.0,0.0,9.0,2.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(M2),Driving License Suspended,,,,1,0
10119,22.0,0.0,0.0,0.0,2.0,2.0,Male,African-American,(F3),Grand Theft Dwell Property,2,(M2),Prowling/Loitering,,,,1,0
2036,32.0,1.0,2.0,0.0,17.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M2),Prowling/Loitering,,,,1,0
8091,43.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Driving While License Revoked,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
9064,30.0,0.0,0.0,0.0,7.0,3.0,Male,African-American,(F3),arrest case no charge,3,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
9570,22.0,0.0,0.0,2.0,0.0,3.0,Male,African-American,(F3),Burglary Conveyance Unoccup,3,(M2),Trespass Struct/Conveyance,,,,1,0
11177,27.0,0.0,0.0,0.0,5.0,3.0,Male,Caucasian,(F3),arrest case no charge,3,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
5535,21.0,0.0,0.0,1.0,1.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(M1),Possess Drug Paraphernalia,,,,1,0
5670,18.0,5.0,0.0,0.0,4.0,3.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F3),Burglary Conveyance Unoccup,,,,1,0
4740,55.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4224,49.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7709,52.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7408,63.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3655,55.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1593,57.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7834,33.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1011,36.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
8635,52.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
10900,23.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1267,23.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
7842,51.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
5738,51.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
11716,50.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Solicit To Deliver Cocaine,,,,,,,0,0
3562,52.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Solicitation On Felony 3 Deg,,,,,,,0,0
5505,60.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Att Burgl Struc/Conv Dwel/Occp,,,,,,,0,0
10406,43.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7230,44.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
10663,50.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7118,55.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4338,50.0,1.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
8204,45.0,1.0,0.0,0.0,16.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1161,55.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
1623,57.0,0.0,0.0,0.0,19.0,0.0,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
5347,42.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
10855,56.0,0.0,0.0,0.0,31.0,2.0,Male,African-American,(F3),Possession of Cocaine,2,(M1),Trespass/Property/Other Structure,,,,1,0
4640,25.0,0.0,1.0,1.0,10.0,3.0,Male,African-American,(F2),Deliver Cocaine,3,(M1),Trespass/Property/Other Structure,,,,1,0
7879,36.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6004,30.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6036,21.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8940,58.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6023,54.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Aggravated Assault,,,,,,,0,0
1320,46.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Delivery of 5-Fluoro PB-22,,,,,,,0,0
3660,46.0,0.0,0.0,0.0,2.0,0.0,Male,Other,(F3),Possession Of Diazepam,,,,,,,0,0
3947,40.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
8442,39.0,0.0,0.0,0.0,2.0,0.0,Male,Other,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
3608,37.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F3),Driving While License Revoked,,,,,,,0,0
1833,24.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Unauth Poss ID Card or DL,,,,,,,0,0
2996,21.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Purchase Cannabis,,,,,,,0,0
5866,22.0,0.0,0.0,1.0,2.0,0.0,Male,Other,(F3),Agg Fleeing and Eluding,,,,,,,0,0
10587,29.0,0.0,0.0,1.0,5.0,0.0,Male,Other,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
8379,76.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
3185,34.0,1.0,0.0,0.0,9.0,0.0,Male,Other,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1619,38.0,0.0,0.0,0.0,2.0,0.0,Male,Other,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
3790,29.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1295,26.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
742,33.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9231,35.0,0.0,0.0,2.0,3.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
8478,34.0,0.0,1.0,0.0,15.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9510,45.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
5939,45.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6133,49.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2632,56.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
11544,31.0,0.0,0.0,0.0,11.0,0.0,Male,Other,(F3),Possession of Cocaine,,,,,,,0,0
5490,28.0,0.0,0.0,0.0,10.0,0.0,Male,Other,(F3),Carrying Concealed Firearm,,,,,,,0,0
1792,25.0,0.0,0.0,0.0,7.0,1.0,Male,Other,(F7),Burglary Conveyance Assault/Bat,1,(F3),Neglect Child / No Bodily Harm,,(F2),Neglect Child / Bodily Harm,1,1
9526,21.0,0.0,0.0,0.0,1.0,2.0,Female,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Cannabis,,,,1,0
2742,27.0,0.0,0.0,0.0,3.0,2.0,Female,Caucasian,(F3),arrest case no charge,2,(F3),False Ownership Info/Pawn Item,,,,1,0
8649,34.0,0.0,0.0,0.0,3.0,2.0,Male,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Hydromorphone,,,,1,0
7039,36.0,0.0,0.0,0.0,3.0,2.0,Female,Caucasian,(F3),Leaving the Scene of Accident,2,(F3),Possession Of Heroin,,,,1,0
4463,45.0,0.0,1.0,0.0,7.0,2.0,Female,Caucasian,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,0
8422,31.0,0.0,0.0,1.0,2.0,2.0,Female,Caucasian,(F3),Burglary Structure Unoccup,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
1666,62.0,0.0,0.0,0.0,2.0,2.0,Female,Caucasian,(F3),Aggravated Assault W/o Firearm,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
10937,19.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
5833,47.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
11421,22.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
1856,21.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
8582,47.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
5876,37.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
423,37.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
7171,39.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
9026,35.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3938,33.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8975,28.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4011,27.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
9001,19.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
1233,26.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3016,32.0,0.0,0.0,1.0,4.0,0.0,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5169,25.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Counterfeit Lic Plates/Sticker,,,,,,,0,0
11557,25.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Deposit Item W/I/Defraud,,,,,,,0,0
7015,23.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Poss Unlaw Issue Id,,,,,,,0,0
6970,23.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Tampering With Physical Evidence,,,,,,,0,0
6584,30.0,0.0,0.0,1.0,1.0,0.0,Male,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
6682,27.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
535,28.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
4783,31.0,0.0,0.0,0.0,1.0,3.0,Male,Caucasian,(F3),Possession Of Heroin,3,(F3),Possession Of Carisoprodol,,,,1,0
8090,37.0,0.0,0.0,0.0,1.0,3.0,Male,Caucasian,(F3),arrest case no charge,3,(F3),Possession Of Methamphetamine,,,,1,0
10584,25.0,0.0,0.0,0.0,2.0,3.0,Male,Caucasian,(F3),Possession of Cocaine,3,(F3),False Ownership Info/Pawn Item,,,,1,0
4164,40.0,0.0,0.0,0.0,4.0,3.0,Female,Caucasian,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
1806,33.0,0.0,0.0,0.0,2.0,3.0,Female,Caucasian,(F3),Criminal Mischief,3,(M1),Trespass Other Struct/Convey,,,,1,0
10196,25.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
5450,55.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
11454,56.0,0.0,0.0,0.0,8.0,0.0,Male,Caucasian,(F3),Felony Petit Theft,,,,,,,0,0
250,41.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Felony Petit Theft,,,,,,,0,0
9350,34.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
8068,32.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
3153,32.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
10568,34.0,0.0,0.0,0.0,11.0,0.0,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
676,34.0,0.0,0.0,0.0,9.0,0.0,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7374,25.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
114,22.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
11528,29.0,0.0,1.0,0.0,1.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7365,28.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
